DoggieName,Frequency
SOOKE,1
SOOKEE,1
SOONI,1
SOPHIE ELLIS,1
SOPHIE YOKO,1
SOPHIELOUISE,1
SOPHINA,1
SOPHY,1
SOREL,1
SOSA,1
SOSHANA,1
SOTI,1
SOTO,1
SOUKA,1
SOUKY,1
SOUL,1
SOURIS,1
SOYA,1
SPADINA,1
SPAGHETTI,1
SPAM,1
SPANNER,1
SPARCO,1
SPARKEE,1
SPARKI,1
SPARKO,1
SPARKYALBERT,1
SPARKZ,1
SPARTA,1
SPARTAN,1
SPARTEN,1
SPAWN,1
SPAZ,1
SPEAKER,1
SPECKLES,1
SPENZER,1
SPERRY,1
SPIDER,1
SPIKES,1
SPIKY,1
SPINKLE,1
SPINNER,1
SPITZY,1
SPLIFF,1
SPOONER,1
SPORT BONGO,1
SPOT MANCINI,1
SPOTTI,1
SPRINT,1
SPROCKETTE,1
SPROUT-GRIFF,1
SPRYTE,1
SPUDLEY,1
SPURGEON,1
SQUEAKS,1
SQUEAKY,1
SQUID,1
SQUIGGLEBABY,1
SQUIGGY,1
SQUISH,1
SQUISHI,1
SQUISHY,1
STACCATO,1
STAMPY,1
STANLEE,1
STANLI,1
STAR GAZER,1
STARBEAR,1
STARBUCKS,1
STARDUST,1
STARK,1
STARKLES,1
STARLIGHT,1
STASIEK,1
STASZIU  STA,1
STAX,1
STEFANI,1
STEFI,1
STEINWAY,1
STELA,1
STELL,1
STELLA GRACE,1
STELLA LOU,1
STELLA PARIS,1
STELLIE,1
STEPHANIE,1
STEVEN,1
STEVEN COHEN,1
STEVEY,1
STEW,1
STEWEY,1
STEWY,1
STICKLEY,1
STINX,1
STOGIE,1
STOLEE,1
STOLIE,1
STONEY,1
STOOP,1
STORY,1
STOWE,1
STRANGER,1
STRATFORD,1
STRATTON,1
STRAX,1
STREAK,1
STREUDLE,1
STRIKE,1
STRIKER,1
STRUDEL,1
STUBBIE,1
STUBBS,1
STUCKEY,1
STUDLEY,1
STUEY,1
STUWIE,1
SUANNAI,1
SUBI,1
SUCA,1
SUCRE,1
SUEY,1
SUGAR RAY,1
SUGARBEAR,1
SUKKI,1
SULIVAN,1
SUMAC,1
SUMACH,1
SUMMER ELDER,1
SUN,1
SUNDORI,1
SUNDOWN,1
SUNDY,1
SUNFLOWER,1
SUNIE,1
SUNKU,1
SUNNI,1
SUNNY BUTTON,1
SUNNY JIM,1
SUNNY-BOY,1
SUNRISE,1
SUPER,1
SURFER,1
SURRY,1
SURYA,1
SUSAN,1
SUSHIE,1
SUSI,1
SUSIE Q,1
SUSU,1
SUSY,1
SUTTER,1
SUVI,1
SUZANNA,1
SUZETTE,1
SUZIE Q,1
SUZYQ,1
SUZZY,1
SWAGGER,1
SWAGGY,1
SWAHA,1
SWANSEA,1
SWARLEY,1
SWEEDY,1
SWEEPEA,1
SWEET,1
SWEET ELMOR,1
SWEET TART,1
SWEETHEART,1
SWEETY,1
SWEGEN,1
SWETTIE,1
SWIPER,1
SWITZ,1
SYDNEE,1
SYDNEY PAYNE,1
SYLAR,1
SYLAS,1
SYLVER,1
SYMBAH,1
SYRA,1
SYROUS,1
SZANTI,1
SZAREK,1
T BEAR,1
T J,1
T K,1
T-JAY,1
T-REX,1
TAABU,1
TAARI,1
TABETHA,1
TABOO,1
TABOR,1
TACO PHAN,1
TADAO,1
TADOO,1
TADPOLE,1
TAEA,1
TAENG JA,1
TAEVAS,1
TAFFEY,1
TAFFY APPLE,1
TAG ALONG,1
TAGGER,1
TAHI,1
TAHJA,1
TAHLEAH,1
TAHLULU,1
TAHOE,1
TAI FI WOOT,1
TAIGEN,1
TAIGH,1
TAIJA,1
TAIK,1
TAILS,1
TAILSY,1
TAK,1
TAKARA,1
TAKASHI,1
TAKER,1
TAKINA,1
TAKKI MEI,1
TAKOTA,1
TALAH,1
TALISMON,1
TALLA,1
TALLADEGA,1
TALLEY,1
TALLIA,1
TALLULAH BLU,1
TALO,1
TALU,1
TALULA BELLE,1
TALULAH,1
TAM,1
TAMALE,1
TAMI,1
TAMMY BODKA,1
TAMMY J,1
TAMU,1
TAMYNA,1
TANAH,1
TANDER,1
TANGLEFOOT,1
TANIA,1
TANJO,1
TANKA,1
TANNIS,1
TANYA,1
TANZA,1
TANZIE,1
TAOISEACH,1
TAOTAO,1
TAPA,1
TAPLEY,1
TAQUILA,1
TAQUITO,1
TARA II,1
TARAH,1
TARGA,1
TARICO,1
TAROT,1
TARQUIN,1
TARS,1
TASCHI,1
TASER,1
TASHI HOY,1
TASIA,1
TATE,1
TATER TOT,1
TATIANNA,1
TATOU,1
TATUM,1
TAUTAU,1
TAVIRA,1
TAVIS,1
TAWKO,1
TAWNY,1
TAWSE,1
TAXI,1
TAY,1
TAYGA,1
TAYLER,1
TAYTO,1
TAZIA,1
TAZMEENA,1
TAZMIRAZ,1
TAZO CHAI,1
TAZOR,1
TDOT,1
TE,1
TEA SEA,1
TEABO,1
TEACH,1
TEAKO,1
TEALA,1
TEARDROP,1
TEARIE,1
TEASER,1
TEC,1
TECA,1
TECO,1
TECUN,1
TEDDY CHEN,1
TEDDY-BEAR,1
TEDDYBEAR,1
TEDI BEAR,1
TEEAH,1
TEECO,1
TEEDO,1
TEEGY GILLY,1
TEEKO,1
TEELA,1
TEELAU,1
TEENIE,1
TEFO,1
TEIKA,1
TEIKO,1
TEISHA,1
TEJA,1
TELA,1
TEMBA,1
TEMPE,1
TEMPLETON,1
TEMPO,1
TENAYA,1
TENNER,1
TENOR,1
TENTEN,1
TENZIN,1
TENZING,1
TEO,1
TEQA,1
TEQQUI,1
TEQUENA,1
TEQUILLA,1
TERA,1
TERK,1
TERMIN,1
TERRA BRANDY,1
TERSIUS,1
TESAAH,1
TESI,1
TESSE,1
TESSI,1
TETRA,1
TETRIS,1
TEVA,1
TEVEZ,1
TEYA,1
TEYHA,1
TEYLA,1
THAAS,1
THAMBI SHAN,1
THAMBY,1
THARKAY,1
THATY,1
THE CHEESE,1
THE DOCTOR,1
THE DUCHESS,1
THE GOV,1
THE GOVERNOR,1
THE GRIZZ,1
THEA (TAYA),1
THEBES,1
THEEADORE,1
THEIA,1
THEIS,1
THEORDORE,1
THEPROFESSOR,1
THILDA,1
THISTLE,1
THOBY,1
THOMASSINA,1
THOMPSON,1
THOMSON,1
THORA,1
THORIN,1
THORN,1
THOVE,1
THUG,1
THUGA,1
THUMBELINA,1
THUMPER,1
THUTY,1
TI POIL,1
TIA TOO,1
TIAN TIAN,1
TIARE,1
TIBEAU,1
TIBERIOUS,1
TIBI,1
TIBOR,1
TIBS,1
TIC TAC,1
TICHKA,1
TICK,1
TICKET,1
TICKY TICKY,1
TICO ANDRADE,1
TIDE,1
TIDO,1
TIDOME,1
TIDUS,1
TIEALA,1
TIEG,1
TIERA,1
TIETIE,1
TIFA,1
TIFFANY BELL,1
TIFFANY2,1
TIFFIN,1
TIFFINY,1
TIFONE,1
TIGAR,1
TIGER LILLY,1
TIGHE,1
TIGIN,1
TIGRE,1
TIGRESS,1
TIGRO,1
TIGRUS,1
TIKAANI,1
TIKAL,1
TIKANNI,1
TILDE,1
TILEE,1
TILO,1
TILOUP,1
TIM TAM,1
TIM WONG,1
TIMAYKA,1
TIMBRE PUPPY,1
TIMBY,1
TIMMINS,1
TIMMY TAY,1
TIMO,1
TIMUR,1
TINBO,1
TINDRA,1
TING,1
TINKELBELL,1
TINKERBELL J,1
TINKERBELLA,1
TINKI,1
TINNER,1
TINSEL,1
TINTIN,1
TINY (2),1
TIP,1
TIPPIE,1
TIPPYTAYL,1
TIRA,1
TIRAMISU,1
TISHIE,1
TISOY,1
TITA,1
TITAN VIEIRA,1
TITCH,1
TITI,1
TITINA,1
TITYN,1
TIVA,1
TIVEY,1
TOAST,1
TOASTER,1
TOASTY,1
TOBI YE,1
TOBIKO,1
TOBIN TOBY,1
TOBY KEITH,1
TOBY LEMOS,1
TOBY TAY,1
TOBY/CHIQUIT,1
TOCHO,1
TODDIE,1
TODDY,1
TODO,1
TODTIE,1
TODY,1
TOETOE,1
TOFA,1
TOFFE,1
TOFFEY,1
TOFFI,1
TOFFIE,1
TOGAN,1
TOGO,1
TOJI,1
TOKEN,1
TOKIWARTOOTH,1
TOKYO,1
TOLEDO,1
TOLIVER,1
TOM BRADY,1
TOM DOOLEY,1
TOM RIDDLE,1
TOMBI,1
TOMI,1
TOMMY BADIAL,1
TOMMY BOY,1
TOMMY WAGS,1
TOMMY/HUNTER,1
TOMMYLEE,1
TONGTONG,1
TONKS,1
TONTO,1
TOOBY,1
TOODLES,1
TOOKIE,1
TOOLEY,1
TOONE,1
TOORIE,1
TOOTIE,1
TOOTSEA,1
TOOTSI,1
TOP GUN,1
TOPANGA,1
TOPO GIGIO,1
TOPOLINO,1
TOQUI,1
TORCH,1
TORETTO,1
TORINO,1
TORMI,1
TORNADO,1
TORRE,1
TORREY,1
TORRI,1
TORRINA,1
TOSA,1
TOSHI,1
TOSIA,1
TOTORO,1
TOTY,1
TOU TOU,1
TOUKIE,1
TOULOUSE,1
TOUTOU,1
TOVEN,1
TOVIE,1
TOVY,1
TOWBE,1
TOWHEE,1
TOWNSEND,1
TOYA,1
TRACEY,1
TRACKER,1
TRADE,1
TRAMP,1
TRAVEN,1
TRAVESSA,1
TRAX,1
TRE,1
TREASURE,1
TRESOR,1
TREVA,1
TRIC,1
TRIFLE,1
TRIGGA CAPO,1
TRIGGAR,1
TRILLIAM,1
TRILLY,1
TRINI,1
TRINKA,1
TRINTIY,1
TRIO,1
TRISHA,1
TRISTEN,1
TRIXIE JR,1
TRIXX,1
TROMPIE,1
TROMPO,1
TRON,1
TROTSKY,1
TROTT,1
TRUDEAU,1
TRUDIE,1
TRUE,1
TRUE LOVE,1
TRUENORTH,1
TRUEY,1
TRUSHKA,1
TRYXX,1
TSIAPKA,1
TSIAPKA(CH),1
TSU MUK,1
TSULING,1
TTEA,1
TU,1
TUCA,1
TUCA CYPEL,1
TUCK,1
TUCKER DUDE,1
TUCKER FINN,1
TUCKS,1
TUCSON,1
TUDIE,1
TUFFER,1
TUFTY BUNDY,1
TUGBOAT,1
TUGG,1
TUGGIN,1
TUGS,1
TUIJA SISU,1
TUK,1
TUKAY,1
TUKKA,1
TULIPYAYA,1
TULLIQ,1
TULULA,1
TULUM,1
TULUMBA,1
TULY 2ND,1
TUMBLER,1
TUMBLEWEED,1
TUMBLINA,1
TUMBO,1
TUMMY,1
TUMNUS,1
TUNG TUNG,1
TUNTUN,1
TUO TUO,1
TUOBU,1
TUOTUO,1
TUPI,1
TUPPENCE,1
TUPPIE,1
TURAN,1
TURBOGEORGE,1
TURI,1
TURK,1
TURQUE,1
TUSA,1
TUSCANY,1
TUSSY,1
TUTA,1
TUTTI,1
TUULA,1
TUULI,1
TUXA,1
TWEEK,1
TWEETY,1
TWIG,1
TWIGGS,1
TWIGS,1
TWILIGHT,1
TWINGO,1
TWINKEE,1
TWIST,1
TWITCH,1
TWITTER,1
TWIX,1
TWIZZLE,1
TWO TWO,1
TWOTOOSH,1
TWYLA,1
TXICO,1
TXIKI,1
TYBEE,1
TYCHE,1
TYCHO,1
TYGER,1
TYKO,1
TYLER ROSSER,1
TYLO,1
TYLY,1
TYMBER,1
TYR,1
TYRA,1
TYRO,1
TYRONE,1
TYUS,1
TYZER,1
TZAYBEL,1
UBER,1
UBU,1
UDON,1
UFE,1
UGO,1
UKON,1
ULISSE,1
ULLA,1
UMBER,1
UME,1
UMIAK,1
UMKA,1
UNAGI,1
UNCLE BILL,1
UNKNOWN,1
UNSO,1
UPPY - CLUEY,1
UPTON,1
URBAN,1
URIKA,1
URSU BEAR,1
UTAH,1
UTHER,1
V,1
VADASZ,1
VADIA,1
VALENCIA,1
VALERIA,1
VALIC,1
VALIENCE,1
VALKYRIE,1
VALLEY,1
VALOR,1
VAN GOGH,1
VANNA,1
VARA,1
VARGUS,1
VARLEY,1
VASILISA,1
VASY,1
VAUGH,1
VEDA,1
VEE,1
VEELA,1
VEERAN,1
VEGGIE,1
VELA,1
VELDA,1
VELMA,1
VELVITA,1
VENEZIA,1
VENGENCE,1
VENUS SIMBA,1
VERA CRUZ,1
VERDI,1
VERNON,1
VERONA,1
VESPA,1
VETRI,1
VIBE,1
VICHY,1
VICIOUS,1
VICKIE,1
VICTORY,1
VIGOR,1
VILENNA,1
VIMMY,1
VIMY,1
VIMY'S RIDGE,1
VINCI,1
VIOLA,1
VIOLETTA,1
VIPER,1
VITA,1
VITO,1
VIVA,1
VIVIANA,1
VIXIE,1
VJ,1
VOLDI,1
VOLT,1
VOLTRON,1
VONNIE,1
VOODOO,1
VUK,1
VUKAS,1
VYCKIE,1
WA WA,1
WABI,1
WACKY,1
WAFFEL,1
WAFFIE,1
WAFFLE,1
WAFI,1
WAGGER,1
WAGGS,1
WAI WAI,1
WAI WILLY,1
WAILER,1
WAKA,1
WALDIE,1
WALDON,1
WALL E,1
WALLABEE,1
WALLY CHAN,1
WALNUT,1
WANDA,1
WANG WANG,1
WANGWANG,1
WANTSAI,1
WARREN,1
WARRICK,1
WASH,1
WASHBURNE,1
WATERMELON,1
WATTS,1
WAVE,1
WAVERLY,1
WAVEY,1
WEE BEAR,1
WEE JIMMY,1
WEEZY,1
WEISS,1
WEIXING,1
WELLESLEY CH,1
WEMBLEY,1
WENDAL,1
WENDO,1
WENNY,1
WESKER,1
WESSLEY,1
WEST,1
WEZZY,1
WHEATLEY,1
WHEEZIE,1
WHIBY,1
WHIMSY,1
WHIPETTE,1
WHISKIE,1
WHITE SOCKS,1
WHITE WHITE,1
WHITIE,1
WHITMAN,1
WHIZZER,1
WHO DAT,1
WHOOPI,1
WHOOPIE,1
WHOOPPY,1
WHOPPER,1
WHYLEE,1
WHYSKY,1
WICHITA,1
WIDGET,1
WIGGLE,1
WIGGY,1
WIGGY WAGS,1
WIGMUND,1
WILA,1
WILBER,1
WILBERFORCE,1
WILBERT,1
WILE E.,1
WILFRED,1
WILIE,1
WILKINS,1
WILKO,1
WILLABEE,1
WILLIE 2,1
WILLIE GRECO,1
WILLO,1
WILLY DOUGLA,1
WILMA PEARL,1
WILMER,1
WILTON,1
WILY,1
WIMSEY,1
WIMZIE,1
WIN CHIN,1
WIN WIN,1
WINDA,1
WINDY,1
WING,1
WINGY,1
WINK,1
WINKELNUT,1
WINKLE,1
WINN,1
WINNER,1
WINNI,1
WINSLETTE,1
WINTER ROSE,1
WINTERS,1
WISDOM,1
WITHROW,1
WIZER,1
WIZZER,1
WNNIE,1
WO WO,1
WOA,1
WOLF GANG,1
WOLFA,1
WONG,1
WONG WONG,1
WONKA,1
WONTON,1
WOO,1
WOODFORD,1
WOODRUFF,1
WOODSTOCK,1
WOOF,1
WOOFY,1
WOOJU,1
WOOKIEE,1
WOOPSIEDAISY,1
WOOSTER,1
WOPPER,1
WORCESTER,1
WOWIE,1
WOWO,1
WOZ,1
WREX,1
WRIGGLY,1
WU TANG,1
WUKONG,1
WW,1
WY,1
WYLEE,1
WYM,1
WYNK,1
WYNN,1
WYNSTON,1
WYNTER,1
WYNTON,1
WYVERN,1
X,1
XAINA,1
XAK,1
XANADU,1
XARA,1
XAREX,1
XARRO,1
XEENA,1
XENA CURRIE,1
XENIA,1
XENO,1
XERO,1
XIA,1
XIANG XIANG,1
XIAO BAI,1
XIAO MI,1
XIAO PAO,1
XIAO XIAO,1
XIAOBAO,1
XIAOBI,1
XIAOGUAI,1
XIAOHU,1
XINGXIANG,1
XIONG XIONG,1
XO,1
XUXA,1
XUXA(SHUUSHA,1
XUXU,1
YAGER,1
YAGUARON,1
YAKUT,1
YALE,1
YAM,1
YAMI,1
YAMMY,1
YANAMA,1
YANI,1
YANKA,1
YANKI,1
YANKOO,1
YANNIE,1
YARA,1
YAREMA,1
YASHA,1
YASMINE,1
YASSER,1
YASU,1
YATES,1
YAU YAU,1
YAYO,1
YAZEE,1
YAZI,1
YAZU,1
YBOBBY,1
YEATS,1
YEN LI,1
YENNI BEAR,1
YEPPI,1
YERXA,1
YIN,1
YO,1
YOANNA,1
YOGI BEAR,1
YOKI,1
YOKKA,1
YOKSIE,1
YOSHE,1
YOSHIE,1
YOSSARIAN,1
YOULOVEME,1
YOUNG SHIM,1
YOUPPI,1
YOYO BEAR,1
YU YU,1
YUFFIE,1
YUGY,1
YUK YUK,1
YUKIE,1
YUMI,1
YUMIKO,1
YUNA,1
YUST,1
YVETTE,1
YVO ISLA,1
Z JAI,1
ZAC,1
ZACHERY,1
ZACKARY,1
ZACKERY,1
ZADOK,1
ZAEN,1
ZAENADESTINY,1
ZAGGY,1
ZAGROS,1
ZAHNE,1
ZAI,1
ZAIDY,1
ZAKK,1
ZALA,1
ZAMBONI,1
ZAMBOO,1
ZAMOR,1
ZAPHOD,1
ZAPP,1
ZAR,1
ZARI,1
ZAST,1
ZAUSS,1
ZAY,1
ZAYA,1
ZAYLA,1
ZAZZLE,1
ZAZZY,1
ZBO,1
ZEBA,1
ZED,1
ZEEBO,1
ZEEK,1
ZELIG,1
ZELLA,1
ZEMA,1
ZENDA,1
ZENIA,1
ZENITH,1
ZENNOR,1
ZEP LYNN,1
ZEPLIN,1
ZEPP,1
ZEPPLIN,1
ZERA,1
ZEUZ,1
ZEVA,1
ZEYTUUN,1
ZEZE,1
ZHARA,1
ZHI SHU,1
ZHIAS,1
ZHIVAGO,1
ZHUBI,1
ZHUKE,1
ZIA,1
ZIARA,1
ZIBA,1
ZIGFIELD,1
ZIGI,1
ZIGMUND,1
ZIMBA,1
ZINA,1
ZINC,1
ZINEDINE,1
ZINKY,1
ZINO,1
ZIPPITTY,1
ZIPPO,1
ZIYA,1
ZOB,1
ZODI,1
ZODIAC,1
ZOE DAIZY,1
ZOE MAE,1
ZOEY BEAN,1
ZOEY C,1
ZOEY(RAE),1
ZOI,1
ZOLI,1
ZOLTAN,1
ZOOKIE,1
ZOOM ZOOM,1
ZOOS,1
ZOOZOO,1
ZORK,1
ZOULIE,1
ZOWE,1
ZOYA,1
ZSAMBA,1
ZSERBO,1
ZSOLI (JOLI),1
ZUBY,1
ZUCKY,1
ZUES,1
ZUES WEEZY,1
ZUESS,1
ZUG,1
ZUGGY,1
ZUKI,1
ZUMLING,1
ZUNI,1
ZUPPA,1
"ZURI ""LOLA""",1
ZUS,1
ZUTI,1
ZUUL,1
ZUZI,1
ZWIGGY,1
ZYWIOL,1
ZZANG,1
ZZANG GU,1
ZZANG GU,1
